# Dense fuzzy physics-membership μ — MiniLM cosine to the 'Physics' anchor (NO training).
# model: sentence-transformers/all-MiniLM-L6-v2; clamp: to_membership (cosine∈[-1,1] → μ∈[0,1]); names verbatim from the category graph.
# Provenance: gen_dense_mu.py over data/benchmark/10k/category_parent.tsv. A raw pretrained-embedding prior (coarse semantic proximity), NOT the trained cosine-μ
# encoder and NOT authoritative — its job is DENSITY (a μ for every node) so the gated cone / IC / Lin machinery stops pruning through unscored connectors.
# Format: name<TAB>μ, μ∈[0,1]. '#' lines are comments.
2000s_in_television_by_country	0.0380
21st_century_in_Asia	0.1221
2000s_in_Australia	0.1153
21st_century_in_Australia	0.1441
2000s_in_Oceania	0.1176
21st_century_in_Australian_television	0.0639
2000s_in_Austria	0.1042
21st_century_in_Austria	0.1288
2000s_in_Baltimore	0.0440
2000s_in_Maryland	0.0412
2000s_in_the_United_States_by_city	0.0624
History_of_Baltimore	0.0318
21st_century_in_Europe	0.1224
2000s_in_Illinois	0.0662
2000s_in_the_United_States_by_state	0.0725
21st_century_in_Illinois	0.0863
21st_century_in_Italy	0.1101
Decades_in_Italy	0.1101
21st_century_in_Maryland	0.0431
Decades_in_Maryland	0.0530
21st_century_in_Mexican_television	0.0354
Television_in_Mexico_by_decade	0.0450
21st_century_in_Mexico	0.0694
Decades_in_Mexico	0.0690
2000s_in_New_York_(state)	0.0512
21st_century_in_New_York_(state)	0.0751
2000s_in_New_York_City	0.0630
21st_century_in_New_York_City	0.0736
Decades_in_New_York_City	0.0760
21st_century_in_North_America	0.0794
21st_century_in_Oceania	0.1223
2000s_in_Pennsylvania	0.0572
21st_century_in_Pennsylvania	0.0546
Decades_in_Pennsylvania	0.0711
2000s_in_Portugal	0.0806
21st_century_in_Portugal	0.0849
Decades_in_Portugal	0.0914
2000s_in_Portuguese_sport	0.1405
2000s_in_sports	0.1647
Sport_in_Portugal	0.2076
2000s_in_Rhode_Island	0.0743
21st_century_in_Rhode_Island	0.0777
21st_century_in_South_Korea	0.0954
Decades_in_South_Korea	0.0910
Television_in_South_Korea_by_decade	0.0633
21st_century_in_South_Korean_television	0.0445
21st_century_in_Sweden	0.1048
Decades_in_Sweden	0.1134
2000s_in_Swiss_sport	0.1401
Sport_in_Switzerland	0.1933
2000s_in_Switzerland	0.0886
21st_century_in_Switzerland	0.1227
Decades_in_Switzerland	0.1266
2000s_in_Virginia	0.1075
21st_century_in_Virginia	0.1081
Decades_in_Virginia	0.1143
2000s_in_the_arts	0.1539
21st_century_in_animation	0.2086
2000s_in_movie	0.1279
2000s_in_association_football	0.1136
21st_century_in_entertainment	0.1070
21st_century_in_sports	0.1874
2000s_in_television	0.1171
21st_century_in_television_by_country	0.0529
21st_century_in_the_Philippines	0.1016
21st_century_in_the_United_States	0.1050
21st_century_in_the_United_States_by_city	0.0748
Decades_in_the_United_States_by_city	0.0727
2000s_murders_in_the_United_States	0.0584
Murder_in_the_2000s	0.1365
Murder_in_the_United_States_by_decade	0.0793
2000s_musical_movies	0.0454
Musical_movies_by_decade	0.0364
21st-century_reality_television_series	0.1241
Reality_television_series_by_decade	0.1064
2000s_science_fiction_movies	0.2345
2000s_television_series	0.1041
21st-century_television_series	0.0772
21st-century_television_series_by_country	0.0140
21st-century_television_series_debuts	0.0000
21st-century_television_series_endings	0.0459
21st-century_works	0.1837
2001	0.1916
Years_of_the_21st_century	0.1467
2001_by_continent	0.1245
2001_by_country	0.0967
2001_crimes	0.1481
Crimes_by_year	0.0407
2001_in_North_America	0.0916
Years_of_the_21st_century_in_North_America	0.0476
2001_in_the_United_States	0.0958
Years_of_the_21st_century_in_the_United_States	0.0857
2003	0.1673
2003_by_continent	0.1084
2003_by_country	0.0887
2003_establishments	0.0607
2003_establishments_by_continent	0.0221
2003_establishments_by_country	0.0189
2003_establishments_in_Europe	0.0163
2003_in_Europe	0.1107
2003_establishments_in_Sweden	0.0225
Establishments_in_Sweden_by_year	0.0000
Years_of_the_21st_century_in_Europe	0.0985
2004	0.1632
2004_in_entertainment	0.0787
2004_movies	0.1815
2004_works	0.1418
2004_musical_movies	0.0608
Musical_movies_by_year	0.0000
2005	0.1452
2005_by_continent	0.1100
2005_by_country	0.0757
2005_disestablishments	0.0330
2005_disestablishments_by_country	0.0347
2005_disestablishments_in_Europe	0.0177
2005_in_Europe	0.0980
2005_disestablishments_by_continent	0.0587
2005_disestablishments_in_Italy	0.0085
Disestablishments_in_Italy_by_year	0.0000
2005_establishments	0.0686
2006	0.1838
2006_Mexican_television_series_endings	0.0207
2006_television_series_endings	0.0797
2006_disestablishments_in_Mexico	0.0190
Mexican_television_series_endings_by_year	0.0000
2006_South_Korean_television_series_debuts	0.0000
2006_television_series_debuts	0.0213
2006_establishments_in_South_Korea	0.0388
South_Korean_television_series_debuts_by_year	0.0000
2006_by_continent	0.1276
2006_by_country	0.1062
2006_disestablishments	0.0660
2006_establishments	0.0957
2006_establishments_by_continent	0.0458
2006_establishments_by_country	0.0475
2006_establishments_in_Asia	0.0744
2006_in_Asia	0.1755
Establishments_in_South_Korea_by_year	0.0000
Years_of_the_21st_century_in_Asia	0.0992
2006_in_entertainment	0.1293
2006_in_television	0.1393
2006_works	0.1197
Mass_media_franchises_introduced_in_2006	0.0146
2008	0.2059
2008_by_continent	0.1244
2008_by_country	0.1110
2008_disestablishments	0.0541
2008_disestablishments_by_continent	0.0735
2008_disestablishments_by_country	0.0599
2008_disestablishments_in_North_America	0.0384
2008_in_North_America	0.1054
2008_disestablishments_in_the_United_States	0.0593
2008_in_the_United_States	0.1418
2008_establishments	0.0904
2008_establishments_by_continent	0.0430
2008_establishments_in_North_America	0.0271
2008_events	0.2567
2008_events_by_month	0.1353
2008_in_Europe	0.1371
2008_in_European_football	0.1064
Navseasoncats_year_and_range	0.0527
2008_in_association_football	0.1733
European_football_by_year	0.0575
2008_in_sports	0.2153
2008_in_entertainment	0.1262
2009	0.1901
2009_animated_television_series_endings	0.0721
2009_television_series_endings	0.0800
Animated_television_series_endings_by_year	0.0241
2009_in_animation	0.2062
2009_by_continent	0.1310
2009_by_country	0.1159
2009_disestablishments	0.0602
2009_establishments	0.0994
2009_establishments_by_continent	0.0538
2009_establishments_by_country	0.0582
2009_establishments_in_Illinois	0.0400
2009_establishments_in_the_United_States	0.0434
2009_in_Illinois	0.0912
Establishments_in_Illinois_by_year	0.0000
2009_establishments_in_North_America	0.0330
2009_in_North_America	0.1101
2009_in_the_United_States	0.1290
Years_in_Illinois	0.0424
2009_in_the_United_States_by_state	0.0901
2009_in_entertainment	0.1012
2009_in_television	0.1158
Years_in_the_United_States_by_state	0.0184
2009_works	0.2076
2010	0.1360
2010s	0.1481
2010_by_continent	0.1015
2010s_by_continent	0.0920
2010_establishments	0.0618
2010s_establishments	0.0413
2010_in_Asia	0.1156
2010s_in_Asia	0.1050
2010_in_Asian_football	0.0909
2010_in_association_football	0.1336
Asian_football_by_year	0.0959
2010_in_sports	0.1708
2010s_in_association_football	0.1130
2010_in_entertainment	0.0924
2010s_in_entertainment	0.0972
2010s_in_sports	0.1567
2010_works	0.0603
2010s_works	0.0943
2010s_American_animated_television_series_endings	0.0209
2010s_American_television_series_endings	0.0293
21st-century_American_animated_television_series	0.0285
2010s_American_animation	0.0855
2010s_animated_television_series_endings	0.0373
2010s_in_the_United_States	0.1082
2010s_in_animation	0.1358
2010s_American_children's_television_series	0.0108
21st-century_American_children's_television_series	0.0164
American_children's_television_series_by_decade	0.0000
2010s_American_television_series_by_genre	0.0602
2010s_children's_television_series_by_country	0.0000
2010s_American_preschool_education_television_series	0.0346
2010s_preschool_education_television_series	0.0498
American_preschool_education_television_series_by_decade	0.0097
21st-century_American_preschool_education_television_series	0.0320
2010s_American_television_series	0.0687
2010s_in_American_television	0.0503
2010s_television_series_by_country	0.0058
2010s_television_series_by_genre	0.0848
21st-century_American_television_series_endings	0.0273
2010s_television_series_endings	0.0494
2010s_disestablishments_in_the_United_States	0.0329
2010s_British_animated_television_series_debuts	0.0000
2010s_British_television_series_debuts	0.0000
21st-century_British_animated_television_series	0.0144
2010s_animated_television_series_debuts	0.0000
British_animated_television_series_debuts_by_decade	0.0000
2010s_British_television_series	0.0390
2010s_in_British_television	0.0405
21st-century_British_television_series	0.0281
2010s_establishments_in_the_United_Kingdom	0.0000
2010s_television_series_debuts	0.0000
21st-century_British_television_series_debuts	0.0000
British_television_series_debuts_by_decade	0.0000
2010s_Canadian_animated_adventure_television_series	0.0088
2010s_Canadian_animated_television_series	0.0247
2010s_animated_adventure_television_series	0.0166
2010s_Canadian_adventure_television_series	0.0253
Canadian_animated_adventure_television_series_by_decade	0.0000
2010s_Canadian_television_series	0.0523
Canadian_animated_television_series_by_decade	0.0048
21st-century_Canadian_animated_television_series	0.0264
2010s_animated_television_series_by_country	0.0000
2010s_in_Canadian_animation	0.0795
2010s_Canadian_animated_television_series_debuts	0.0000
2010s_Canadian_television_series_debuts	0.0000
Canadian_animated_television_series_debuts_by_decade	0.0000
2010s_in_Canadian_television	0.0516
21st-century_Canadian_television_series	0.0364
2010s_establishments_in_Canada	0.0000
21st-century_Canadian_television_series_debuts	0.0000
Canadian_television_series_debuts_by_decade	0.0000
2010s_Indian_television_series	0.0394
21st-century_Indian_television_series	0.0370
2010s_in_Indian_television	0.0636
Indian_television_series_by_decade	0.0217
2010s_Indian_television_series_debuts	0.0000
2010s_establishments_in_India	0.0211
21st-century_Indian_television_series_debuts	0.0000
Indian_television_series_debuts_by_decade	0.0000
2010s_Indian_television_series_endings	0.0116
2010s_disestablishments_in_India	0.0316
21st-century_Indian_television_series_endings	0.0164
Indian_television_series_endings_by_decade	0.0052
2010s_Irish_television_series	0.0406
2010s_in_Irish_television	0.0423
Irish_television_series_by_decade	0.0202
2010s_Irish_television_series_endings	0.0118
Irish_television_series_endings_by_decade	0.0045
21st-century_Irish_television_series_endings	0.0164
2010s_disestablishments_in_Ireland	0.0328
2010s_Malaysian_television_series	0.0472
2010s_in_Malaysian_television	0.0589
Malaysian_television_series_by_decade	0.0320
2010s_Singaporean_animated_television_series	0.0191
2010s_Singaporean_television_series	0.0547
21st-century_Singaporean_animated_television_series	0.0292
Singaporean_animated_television_series_by_decade	0.0144
2010s_in_Singaporean_animation	0.0826
Singaporean_television_series_by_decade	0.0269
2010s_in_Singaporean_television	0.0579
2010s_action_movies	0.1418
21st-century_action_movies	0.1437
2010s_movies_by_genre	0.1318
Action_movies_by_decade	0.1127
2010s_adventure_television_series	0.0411
Adventure_television_series_by_decade	0.0217
2010s_animated_television_series	0.0573
21st-century_animated_adventure_television_series	0.0402
Animated_adventure_television_series_by_decade	0.0204
21st-century_animated_television_series_by_country	0.0048
Animated_television_series_debuts_by_decade	0.0000
2010s_books	0.1382
21st-century_books	0.1581
2010s_by_country	0.0748
2010s_children's_television_series	0.0370
2010s_crimes	0.0992
2010s_crimes_by_country	0.0563
2010s_crimes_in_Texas	0.0431
2010s_crimes_in_the_United_States	0.0671
2010s_in_Texas	0.0534
Crime_in_Texas	0.1158
2010s_disestablishments	0.0355
2010s_disestablishments_by_continent	0.0531
2010s_disestablishments_by_country	0.0259
2010s_disestablishments_in_Asia	0.0330
21st-century_disestablishments_in_Asia	0.0575
Disestablishments_in_Asia_by_decade	0.0671
2010s_disestablishments_in_Canada	0.0111
2010s_in_Canada	0.0817
2010s_disestablishments_in_North_America	0.0111
21st-century_disestablishments_in_Canada	0.0345
Disestablishments_in_Canada_by_decade	0.0307
Disestablishments_in_India_by_decade	0.0555
2010s_disestablishments_in_Japan	0.0199
2010s_in_Japan	0.1008
21st-century_disestablishments_in_Japan	0.0524
Disestablishments_in_Japan_by_decade	0.0545
2010s_in_North_America	0.0626
2010s_elections	0.0756
Elections_by_decade	0.0240
2010s_establishments_by_continent	0.0121
2010s_establishments_by_country	0.0000
2010s_establishments_in_Asia	0.0282
21st-century_establishments_in_Canada	0.0096
2010s_establishments_in_Europe	0.0040
2010s_in_Europe	0.0939
2010s_in_India	0.1086
21st-century_establishments_in_India	0.0276
2010s_establishments_in_North_America	0.0000
2010s_in_the_United_Kingdom	0.0810
21st-century_establishments_in_the_United_Kingdom	0.0131
2010s_establishments_in_the_Europe	0.0138
2010s_events	0.1808
2010s_in_American_sports	0.1179
2010s_in_television_by_country	0.0434
21st_century_in_British_television	0.0375
21st_century_in_Canada	0.0990
21st_century_in_Canadian_television	0.0494
2010s_in_Florida	0.0694
2010s_in_the_United_States_by_state	0.0727
21st_century_in_Florida	0.0732
Decades_in_Florida	0.0885
2010s_in_France	0.0971
21st_century_in_France	0.1101
2010s_in_French_sport	0.1382
Sport_in_France	0.2193
21st_century_in_India	0.1207
21st_century_in_Indian_television	0.0600
Television_in_India_by_decade	0.0698
2010s_in_Ireland	0.1023
21st_century_in_Ireland	0.1165
21st_century_in_Irish_television	0.0498
Television_in_Ireland_by_decade	0.0686
21st_century_in_Japan	0.1249
2010s_in_Missouri	0.0371
21st_century_in_Missouri	0.0510
Decades_in_Missouri	0.0579
21st_century_in_Texas	0.0684
Decades_in_Texas	0.0860
2010s_in_Ukraine	0.0623
21st_century_in_Ukraine	0.0865
Decades_in_Ukraine	0.0897
2010s_in_the_arts	0.1418
2010s_in_movie	0.1238
2010s_in_music	0.1015
21st_century_in_music	0.1483
2010s_in_television	0.1047
21st_century_in_the_United_Kingdom	0.0843
2010s_independent_movies	0.0625
2010s_movies	0.1609
Independent_movies_by_decade	0.0287
21st-century_preschool_education_television_series	0.0471
Preschool_education_television_series_by_decade	0.0321
2010s_television_seasons	0.0331
Television_seasons_by_decade	0.0183
21st-century_television_seasons	0.0000
2010s_television_series	0.1113
2010s_time_travel_television_series	0.0754
21st-century_time_travel_television_series	0.0855
Time_travel_television_series_by_decade	0.0573
2010s_video_games	0.1754
Video_games_by_decade	0.1738
2011	0.1071
2011_elections	0.0893
21st-century_elections	0.0299
2011_events	0.2299
Elections_by_year	0.0000
2011_in_entertainment	0.0715
2011_in_television	0.0840
2011_television_seasons	0.0312
2011_works	0.0877
Television_seasons_by_year	0.0000
2012	0.1265
2012_Canadian_animated_television_series_debuts	0.0000
2012_Canadian_television_series_debuts	0.0000
Canadian_animated_television_series_debuts_by_year	0.0000
2012_animated_television_series_debuts	0.0000
2012_Canadian_animation	0.1195
2012_establishments_in_Canada	0.0000
2012_television_series_debuts	0.0000
2012_in_Canadian_television	0.0219
Canadian_television_series_debuts_by_year	0.0000
2012_action_movies	0.1516
2012_movies	0.1554
Action_movies_by_year	0.0634
Animated_television_series_debuts_by_year	0.0000
2012_in_animation	0.1598
2012_by_continent	0.0876
2012_by_country	0.0568
2012_establishments	0.0496
2012_establishments_by_continent	0.0195
2012_establishments_by_country	0.0070
2012_establishments_in_North_America	0.0000
2012_in_North_America	0.0555
2012_in_television	0.0726
Television_in_Canada_by_year	0.0000
2012_in_Europe	0.0785
Animation_by_year	0.0816
2012_in_association_football	0.1100
2012_in_sports	0.1584
2012_in_entertainment	0.0707
2012_works	0.0518
Mass_media_franchises_introduced_in_2012	0.0000
2013	0.1463
2013_American_animated_television_series_endings	0.0319
2013_American_television_series_endings	0.0368
2013_American_animation	0.1103
2013_animated_television_series_endings	0.0601
2013_disestablishments_in_the_United_States	0.0490
2013_television_series_endings	0.0659
2013_in_American_television	0.0417
2013_in_animation	0.1761
2013_by_continent	0.1063
2013_by_country	0.0719
2013_disestablishments	0.0346
2013_disestablishments_by_continent	0.0623
2013_disestablishments_by_country	0.0345
2013_disestablishments_in_North_America	0.0226
2013_in_North_America	0.0821
2013_in_the_United_States	0.1142
2013_establishments	0.0733
2013_in_television	0.1044
2013_in_entertainment	0.1021
2013_in_music	0.1422
2013_works	0.0480
2014	0.1617
2014_British_animated_television_series_debuts	0.0000
2014_British_television_series_debuts	0.0000
2014_animated_television_series_debuts	0.0000
2014_British_animation	0.1134
British_animated_television_series_debuts_by_year	0.0000
2014_establishments_in_the_United_Kingdom	0.0000
2014_television_series_debuts	0.0000
2014_in_British_television	0.0421
British_television_series_debuts_by_year	0.0000
2014_Indian_television_series_debuts	0.0000
2014_establishments_in_India	0.0243
Indian_television_series_debuts_by_year	0.0000
2014_in_animation	0.1731
2014_by_continent	0.1288
2014_by_country	0.0828
2014_crimes	0.1223
2014_establishments	0.0604
2014_establishments_by_continent	0.0234
2014_establishments_by_country	0.0196
2014_establishments_in_Asia	0.0391
2014_in_Asia	0.1371
2014_establishments_in_Europe	0.0118
2014_in_Europe	0.1167
2014_in_the_United_Kingdom	0.0920
2014_in_television	0.1068
Television_in_the_United_Kingdom_by_year	0.0000
2014_in_Florida	0.0827
2014_in_the_United_States_by_state	0.0721
Years_in_Florida	0.0449
2014_in_Missouri	0.0527
Years_in_Missouri	0.0113
2014_in_North_America	0.0892
2014_in_entertainment	0.0984
Years_of_the_21st_century_in_the_United_Kingdom	0.0595
2014_in_the_United_States	0.1187
2014_movies	0.1751
2014_works	0.0850
Mass_media_franchises_introduced_in_2014	0.0000
2015	0.1306
2015_Canadian_animated_television_series_debuts	0.0000
2015_Canadian_television_series_debuts	0.0000
2015_animated_television_series_debuts	0.0000
2015_Canadian_animation	0.1168
2015_television_series_debuts	0.0000
2015_establishments_in_Canada	0.0000
2015_in_Canadian_television	0.0325
2015_in_animation	0.1475
2015_by_continent	0.1112
2015_by_country	0.0739
2015_crimes	0.1114
2015_disasters	0.1341
Disasters_by_year	0.0698
Disasters_in_the_2010s_by_year	0.0636
2015_events	0.2038
2015_establishments	0.0403
2015_establishments_by_continent	0.0000
2015_establishments_by_country	0.0000
2015_establishments_in_North_America	0.0000
2015_in_Canada	0.0733
2015_in_North_America	0.0630
Years_of_the_21st_century_in_Canada	0.0556
2015_in_television	0.0979
2015_in_Europe	0.0972
2015_in_European_sport	0.1356
2015_in_sports	0.1630
Animation	0.3484
2015_in_entertainment	0.0888
2015_works	0.0761
Mass_media_franchises_introduced_in_2015	0.0000
2016	0.2086
2016_events	0.2296
2016_events_by_month	0.1338
2016_in_entertainment	0.1521
2016_video_games	0.2231
2016_works	0.1464
2017	0.1512
2017_books	0.1371
2017_works	0.0986
2017_by_country	0.0725
2017_disestablishments	0.0485
2017_disestablishments_by_country	0.0415
2017_disestablishments_in_Canada	0.0142
Disestablishments_in_Canada_by_year	0.0000
2017_events	0.2008
2017_events_by_month	0.1140
2019	0.1883
2019_AFC_Asian_Cup_players	0.0855
2019_in_Asian_football	0.1288
2019_Indian_television_series_endings	0.0132
2019_television_series_endings	0.0498
2019_disestablishments_in_India	0.0468
Indian_television_series_endings_by_year	0.0000
2019_by_continent	0.1209
2019_by_country	0.0959
2019_disestablishments	0.0604
2019_in_American_sports	0.1521
2019_in_the_United_States	0.1350
American_sports_by_year	0.1014
Template_YYYY_in_nationality_sport_category_header_with_unnamed_parameter	0.0203
2019_in_sports_by_country	0.1524
2019_in_North_American_sport	0.1537
2019_in_Asia	0.1523
2019_in_association_football	0.1691
2019_in_North_America	0.0940
2019_in_sports	0.2140
2019_in_entertainment	0.1397
2019_in_television	0.1262
2019_works	0.1281
2020	0.1546
2020s	0.1463
2020_drama_movies	0.0913
2020s_drama_movies	0.0730
2020_movies	0.1589
2020_in_entertainment	0.0844
2020s_in_entertainment	0.0722
2020s_movies	0.1424
2020_works	0.1170
2020s_works	0.0482
2020s_British_comedy_drama_television_series	0.0000
2020s_British_drama_television_series	0.0000
2020s_British_comedy_television_series	0.0000
2020s_comedy-drama_television_series	0.0477
21st-century_British_comedy_drama_television_series	0.0069
British_comedy_drama_television_series_by_decade	0.0000
21st-century_British_comedy_television_series	0.0163
2020s_British_television_series_by_genre	0.0093
2020s_comedy_television_series_by_country	0.0000
21st-century_British_drama_television_series	0.0035
2020s_drama_television_series_by_country	0.0000
2020s_British_television_series	0.0040
2020s_in_British_television	0.0000
2020s_television_series_by_country	0.0000
2020s_television_series_by_genre	0.0527
2020s_Canadian_children's_television_series	0.0000
2020s_Canadian_television_series	0.0168
21st-century_Canadian_children's_television_series	0.0243
Canadian_children's_television_series_by_decade	0.0000
2020s_children's_television_series_by_country	0.0000
2020s_in_Canadian_television	0.0032
2020s_Irish_television_series	0.0208
2020s_in_Irish_television	0.0059
2020s_Swedish_television_series	0.0221
Swedish_television_series_by_decade	0.0365
21st-century_Swedish_television_series	0.0461
2020s_in_Swedish_television	0.0082
2020s_animated_movies	0.0926
Animated_movies_by_decade	0.0844
21st-century_animated_movies	0.0935
2020s_in_animation	0.1080
2020s_by_continent	0.0800
2020s_by_country	0.0757
CatAutoTOC_generates_standard_Category_TOC	0.0000
2020s_children's_television_series	0.0121
2020s_comedy-drama_movies	0.0724
2020s_comedy_movies	0.0888
21st-century_comedy-drama_movies	0.0713
Comedy-drama_movies_by_decade	0.0739
2020s_comedy_television_series	0.0480
2020s_drama_television_series	0.0392
21st-century_comedy-drama_television_series	0.0510
Comedy-drama_television_series_by_decade	0.0501
21st-century_comedy_movies	0.0897
2020s_movies_by_genre	0.1109
21st-century_comedy_television_series	0.0613
2020s_in_comedy	0.0800
21st-century_comedy_television_series_by_country	0.0006
2020s_computer-animated_movies	0.1037
Computer-animated_movies_by_decade	0.1076
2020s_conflicts	0.0580
21st-century_conflicts	0.0930
2020s_in_military_history	0.0196
2020s_controversies	0.0652
21st-century_controversies	0.1221
Controversies_by_decade	0.0996
21st-century_drama_movies	0.0778
21st-century_drama_television_series	0.0473
21st-century_drama_television_series_by_country	0.0000
2020s_events	0.1776
2020s_historical_television_series	0.0000
21st-century_historical_television_series	0.0036
Historical_television_series_by_decade	0.0000
2020s_in_Africa	0.0735
21st_century_in_Africa	0.1029
2020s_in_Asia	0.0928
2020s_in_Asia_by_country	0.0724
2020s_in_the_United_Kingdom	0.0524
2020s_in_television_by_country	0.0002
2020s_in_Canada	0.0619
2020s_in_North_America	0.0449
2020s_in_Europe	0.0607
2020s_in_Europe_by_country	0.0449
2020s_in_Ghana	0.0723
21st_century_in_Ghana	0.1189
Decades_in_Ghana	0.1033
2020s_in_South_Korea	0.0650
2020s_in_Tennessee	0.0578
2020s_in_the_United_States_by_state	0.0389
21st_century_in_Tennessee	0.0963
Decades_in_Tennessee	0.1007
2020s_in_the_arts	0.1139
2020s_in_movie	0.0904
2020s_in_association_football	0.0954
2020s_in_sports	0.1296
21st-century_military_history	0.0834
Military_history_by_decade	0.0535
2020s_in_music	0.0710
2020s_in_television	0.0474
2020s_in_the_United_States	0.0832
2020s_miniseries	0.0481
21st-century_miniseries	0.0723
Miniseries_by_decade	0.0578
2020s_musical_movies	0.0136
2020s_television_series	0.0671
2021	0.1578
2021_events	0.2081
2022	0.1329
2022_FIFA_World_Cup	0.1045
2022_in_association_football	0.1112
International_association_football_competitions_hosted_by_Qatar	0.0459
2022_animated_movies	0.1181
2022_movies	0.1626
Animated_movies_by_year	0.0475
2022_in_animation	0.2021
2022_comedy-drama_movies	0.0895
2022_comedy_movies	0.1062
2022_drama_movies	0.1096
Comedy-drama_movies_by_year	0.0521
2022_computer-animated_movies	0.1288
Computer-animated_movies_by_year	0.0619
2022_in_sports	0.1484
2022_in_entertainment	0.0913
2022_in_music	0.1368
2022_works	0.1223
2024	0.1231
2024_by_continent	0.0722
2024_by_country	0.0653
2024_in_Asia	0.0898
2024_in_South_Korea	0.0560
Years_in_South_Korea	0.0684
2025	0.1083
2025_disasters	0.1207
Disasters_in_the_2020s	0.1119
2025_events	0.1622
2040s	0.1102
Decades_in_the_future	0.2083
2045	0.1173
Years_in_the_future	0.2442
2050s	0.1703
2055	0.1614
2060s	0.1507
2063	0.1629
American_animated_television_series	0.0568
American_drama_movies	0.1082
20th-century_American_movies	0.0882
20th-century_movies	0.1502
American_movies	0.1637
20th-century_American_musicians	0.0731
20th-century_American_people	0.1249
American_musicians	0.1266
20th-century_musicians	0.1119
20th-century_musicians_by_nationality	0.0630
American_people_by_century	0.0496
20th-century_people_by_nationality	0.1010
20th-century_North_American_people_by_nationality	0.0399
20th-century_American_singers	0.0000
American_singers_by_century	0.0000
20th-century_singers_by_nationality	0.0000
American_television_series	0.1008
American_television_series_endings	0.0436
Australian_television_series	0.0892
20th_century_in_Australian_television	0.0757
Australian_television_series_debuts	0.0000
British_comedy_television_series	0.0503
British_drama_television_series	0.0305
British_television_series	0.0705
Canadian_comedy_television_series	0.0504
Canadian_television_series	0.0680
French_television_series	0.0618
20th-century_North_American_people	0.0647
20th-century_people_by_continent	0.0858
North_American_people_by_century	0.0321
North_American_people_by_nationality	0.0376
Western_(genre)_movies	0.0976
Adventure_movies	0.1777
Animated_comedy_television_series	0.1022
Animated_television_series	0.1434
20th-century_art_movements	0.0944
Art_movements	0.2078
20th_century_in_art	0.1503
Books_by_century	0.0913
20th_century_in_literature	0.1104
Comedy_movies	0.2548
Comedy_television_series	0.1472
2nd-millennium_conflicts	0.0719
Conflicts_by_century	0.0844
Crime_movies	0.1966
20th-century_people	0.1775
20th_century_by_country	0.1427
20th-century_endings	0.1164
Disestablishments_by_century_and_country	0.0531
Disestablishments_in_Europe_by_century	0.0416
20th-century_disestablishments_in_Europe_by_country	0.0517
Disestablishments_in_Europe_by_country	0.0355
Disestablishments_in_the_United_Kingdom_by_century	0.0265
Disestablishments_in_the_United_States_by_century	0.0478
Drama_movies	0.2039
Drama_television_series	0.1228
20th_century_in_Alaska	0.1047
Establishments_in_Alaska_by_century	0.0033
20th_century_in_Argentina	0.0923
Establishments_in_Argentina_by_century	0.0000
2nd-millennium_establishments_in_Argentina	0.0000
Establishments_in_Australia_by_century	0.0151
Establishments_in_Austria_by_century	0.0182
20th_century_in_Brazil	0.1098
Establishments_in_Brazil_by_century	0.0000
2nd-millennium_establishments_in_Brazil	0.0000
Establishments_in_Canada_by_century	0.0000
2nd-millennium_establishments_in_Canada	0.0000
Establishments_in_Idaho_by_century	0.0000
Establishments_in_Illinois_by_century	0.0000
20th_century_in_Italy	0.1090
Establishments_in_Italy_by_century	0.0000
2nd-millennium_establishments_in_Italy	0.0000
20th-century_establishments_in_Maryland	0.0000
Establishments_in_Maryland_by_century	0.0000
Establishments_in_New_Jersey_by_century	0.0000
20th_century_in_Norway	0.0775
Establishments_in_Norway_by_century	0.0000
2nd-millennium_establishments_in_Norway	0.0000
Establishments_in_Oceania_by_century	0.0292
Establishments_in_South_Dakota_by_century	0.0000
Establishments_in_Texas_by_century	0.0000
20th-century_establishments_in_Zambia	0.0170
Establishments_in_Zambia	0.0295
20th_century_in_Zambia	0.0781
Establishments_in_the_Netherlands_by_century	0.0171
20th_century_in_the_Netherlands	0.1201
2nd-millennium_establishments_in_the_Netherlands	0.0178
Events_by_century	0.1602
2nd-millennium_events	0.1932
Fantasy_comedy_movies_by_century	0.0225
Fantasy_movies	0.1727
Movies_by_century	0.0869
Musicians_by_century	0.0647
20th-century_people_by_occupation_and_nationality	0.0881
Musicians_by_century_and_nationality	0.0582
People_by_century_and_continent	0.0621
20th-century_people_by_occupation	0.0833
People_by_century_and_occupation_and_nationality	0.0795
Songs_by_century	0.0347
Television_news_programs	0.0986
20th_century_in_television	0.1112
Television_series_by_century	0.0302
Television_by_century_and_country	0.0434
Television_series_debuts_by_century	0.0000
Television_series_endings_by_century	0.0286
History_of_Alaska	0.0728
20th_century_in_the_United_States_by_state	0.0721
Centuries_in_Argentina	0.0539
2th_millennium_in_Asia	0.0721
Sport_in_Asia	0.2594
Centuries_in_Australia	0.1078
Centuries_in_Austria	0.0939
Centuries_in_Brazil	0.0809
Centuries_in_California	0.0852
2nd_millennium_in_California	0.0935
History_of_Canada	0.0808
20th_century_in_Denmark	0.0995
History_of_Denmark	0.0729
Centuries_in_Germany	0.0943
Centuries_in_Illinois	0.0592
2nd_millennium_in_Illinois	0.0619
Centuries_in_Italy	0.0729
Centuries_in_Massachusetts	0.0437
2nd_millennium_in_Massachusetts	0.0596
